Text,URL
"It feels like yesterday that it was opening day, but time has passed quickly as we all soak in each game only itching for the next. There’s no doubt that for the majority, our fantasy teams need some turnover as guys slump and others just aren’t who we thought they were. In the big picture, it’s okay right now still as there is still a ridiculous number of games left and the waiver wire is still a treasure trove.

That treasure trove can be deep so to help sort through it to find some gems, we asked our featured experts below to identify which one’s are worth adding now that should be readily-available in your leagues as well. The following list of hitters and pitchers all have less than 20% consensus ownership.

Import your team to My Playbook for instant Waiver Wire advice >>

Q1. What one starting pitcher should fantasy owners look into picking up that is owned in 20% of leagues or less?

Ryan McMahon (1B/2B/3B – COL): 19% Owned
“McMahon came back from the IL on Thursday night, and immediately showed why he’s worth owning across all formats. He’s a power hitter that plays in Coors. His position flexibility means you should have plenty of opportunity to fit him into your lineups.”
– Tim Young (Brewer Rat)

“Ryan McMahon won’t be under 20% owned for long so I’d jump on that immediately. Yes, he struggled before being placed on the IL, but likely because he was playing virtually every game away from Coors. Now that he will be in Coors and batting near the middle of that Rockies order every day, he needs to be owned even in 8-team leagues, let alone 12 teamers. Think Corey Dickerson (while in Coors) but at second base, third base and first base.”",https://www.fantasypros.com/2019/04/8-under-the-radar-waiver-pickups-week-3/
"HANOVER, Ind. – The Franklin College baseball team looked for their first conference wins of the year on Tuesday (Apr. 2) afternoon with a pair of contests against the Hanover Panthers to wrap up a stretch of 10 straight games away from home.

The Grizzlies (12-8, 2-2 HCAC) fell behind early in both contests as the Panthers (8-9, 0-2 HCAC) jumped on Grizzly starting pitching in each game. But the Grizzlies would snatch victory from the hosts in both contests, rallying to sweep the twin bill by scores of 10-9 and 9-5.

Franklin smacked five home runs on the afternoon, with sophomore Jordan Crouse belting go-ahead two-run home runs in each game. Nick Wright, Ryan Bixler and Drew Naumovich all went deep for Franklin in game two as the Grizzlies extended their winning streak over Hanover to eight games.

Game One: Franklin 10 – Hanover 9
Franklin loaded the bases with no outs in the first and opened the scoring with a sac fly from Naumovich. But the Grizzlies would manage just the one run and Hanover would answer with three runs in each of their first two trips to the plate, opening up a 6-1 lead.

Naumovich drove in his second run of the game with a two-out single in the fifth, but Hanover brought in two runs in their half of the frame to take an 8-2 lead with half the game gone.

With time running out, the Franklin bats came to life in the sixth, grinding out six runs off Panther pitching. The Grizzlies opened the inning with three straight singles before Jacob Bryant brought in a run with a sac fly and Quenton Wellington followed with an RBI single to cut the lead to 8-4.",http://franklingrizzlies.com/sports/bsb/2018-19/releases/20190402um9nlp
"Starling Marte had to be carted off of the field on Friday after colliding with teammate Erik Gonzalez while converging on a fly ball.
It appeared that Marte's right knee collided with Gonzalez, who was running full speed into center field chasing the pop fly. He also may have taken a forearm to the throat. Marte will head for further evaluation. Look for the Pirates to provide an update on his status as soon as one becomes available.

SOURCE: Adam Berry on Twitter
Apr 19, 2019, 10:52 PM

PETE ALONSO
1B, NEW YORK METS

Pete Alonso went 2-for-4 with a long solo homer, a walk, and two runs scored in Friday’s win over the Cardinals.
Yes, another missile. Alonso hit a homer in off Ryan Helsley in the sixth inning which traveled 432 feet to center field, with an exit velocity of 111.7 mph. He hit a single later in the game which actually checked in at 116 mph. The rookie first baseman had been a little quiet in recent days, but he still boasts a very impressive .333/.425/.739 batting line with seven homers and 18 RBI through 19 games.

Apr 20, 2019, 12:54 AM

JUSTIN VERLANDER
SP, HOUSTON ASTROS

Justin Verlander spun seven innings of one-run ball in a 7-2 win over the Rangers on Friday.
Verlander gave up just three hits, with the only damage coming on a solo homer from Danny Santana in the sixth inning. He fanned eight and walked three in the victory. Verlander has mostly lived up to his preseason billing so far, with a 3.00 ERA, 1.00 WHIP, and 38/9 K/BB ratio in 30 innings through five starts. He’s also 3-0 following Friday’s win. He’ll try to stay undefeated when he squares off against the Twins next week.

Apr 20, 2019, 12:16 AM

JOSE ALTUVE
2B, HOUSTON ASTROS

Jose Altuve finished 2-for-5 with a homer and three RBI in Friday’s 7-2 victory over the Rangers.
Altuve launched a two-run homer off Drew Smyly in the first inning and added an RBI single against the southpaw one inning later. He’s already up to eight homers in 19 games so far this season, just five shy of his total from 137 games last season. A return to 20-plus homers is a very realistic possibility. He’s given up some contact so far, but he’s still hitting .316/.361/.658 overall.",https://www.rotoworld.com/baseball/mlb/player-news/headlines/8988281
"Endicott nearly got on the board in the first inning, loading the bases with two outs, however, junior Ryan Obin (Plymouth, Mass.) recorded a flyout to get out of the jam. Two innings later, however, the Gulls put three runs on the board with two coming on a sophomore Jordan Carvalho (Rehoboth, Mass.) double and he scored when the next batter, freshman Ryan Prosser (Holden, Mass.) doubled him home.

In the top of the sixth inning, Endicott extended its lead to 4-0 when senior Matt Bald (De Pere, Wisc.) scored on a sacrifice fly from junior Brendan McDonald (Quincy, Mass.). The home half of the inning saw Wentworth pull within a run, as the Black & Gold scored three times. Sophomore Aidan French (Jacksonville, Fla.) led off with a walk and scored on a double from freshman Nolan McManus (Milton, Mass.). McManus moved to third when senior Jake Smith (Orange, Conn.) reached on an error and scored on an RBI groundout from senior Ross Golebiewski (Lyme, Conn.), which sent Smith to third. Smith came around to score on a junior Devin Haberstumpf (Forest Hills, N.Y.) double.

Wentworth tied the game in the seventh inning, thanks to timely, two-out hitting. Freshman Nate Ladeira (Fall River, Mass.) led off with a single, and, after an out was recorded, went to second when French walked. After a strikeout, senior Andrew Elliott (Rockland, Mass.) singled in Ladeira.

Endicott reclaimed the lead in the top of the eighth inning on an RBI double from sophomore Kyle Brennan (Wallingford, Conn.), which scored senior Dan Cacciola (Saugus, Mass.). The Gulls broke the game open with a nine-run ninth inning, highlighted by a two-run double from Brennan and a grand slam from sophomore Anthony Macchia (Ridgefield, Conn.).

Senior Liam Burke (Westwood, Mass.) picked up the win in relief (1-1) as he allowed just one hit over two innings while striking out three. Bald and Macchia each had three hits. Macchia drove in four runs as well.

Junior Caleb Eaton (East Hampstead, N.H.) took the loss (0-1) as he allowed two runs (one earned) on two hits and struck out three in three innings. Obin allowed three runs on eight hits and struck out seven in five innings of work. Haberstumpf and sophomore Kyle Litwin (Jacksonville, Fla.) each had two hits.

GAME TWO:  Endicott 8, Wentworth 3
Endicott plated a pair of unearned runs in the top of the first inning to take the early lead. McDonald grounded out which scored Bald, while Brennan tripled in Cacciola, who had drawn a one-out walk.",https://www.wentworthathletics.com/sports/bsb/2018-19/releases/20190406vfvaog
"By Andrew Battifarano / MiLB.com | April 19, 2019 10:42 PM

Considered one of the best all-around hitters in the 2018 Draft, Alec Bohm is quickly showing why his bat draws such high praise.

The top Phillies prospect matched a career high with three hits, reached base four times and scored twice Friday, but Class A Lakewood dropped a 5-3 decision to Lexington at FirstEnergy Park.

Gameday box score

Bohm started the campaign with three consecutive hitless games but has turned things around with six multi-hit efforts through his first 15 South Atlantic League contests. On Friday, MLB.com's No. 56 overall prospect raised his batting average to .333 and his OPS to .900. 

Facing No. 22 Royals prospect Austin Cox in the first inning, Bohm fell behind, 0-2, then laced a single the opposite way into right field. The Wichita State product found himself in another two-strike hole against Cox in the fourth but went back up the middle for another base knock. Three batters later, Bohm scored when Malvin Matos reached on an error.

In the sixth, for the third time of the night, Bohm got to two strikes but got the best of the left-handed Legends starter, lining another single to right. The Omaha native faced reliever Austin Lambright to lead off the eighth, working a five-pitch walk before scoring on a two-out hit from Matos.

Last year's third overall Draft pick started his professional career in the Gulf Coast League and moved on to Class A Short Season State College in the New York-Penn League. Landing on the disabled list in mid-July with a shin contusion, Bohm finished the year with a .252/.335/.324 slash line in 40 games.",https://www.milb.com/milb/news/blueclaws-bohm-puts-together-three-knock-night/c-306430928
"LOS ANGELES, Calif. – Cal State Fullerton (14-15) fell to USC (13-18) Tuesday night at Dedeaux Field by a final score of 6-5.

The Titans led throughout most of the game up until the bottom of the eighth inning as USC score five runs to take the lead. Fullerton led 5-1 heading into the bottom half of the eighth inning.

Mitchell Berryhill extended his on-base streak as he went 2-for-5 at the plate. Berryhill has reached base safely in every game this season and is on a 38-game on-base streak dating back to last season. The senior leads the Big West Conference with a .437 batting average which ranks fifth in the entire country.

Isaiah Garcia had another stella game at the plate, going 2-for-4 with two runs and a walk. Garcia is second on the team with a .360 batting average to along with a team-high .517 slugging percentage.

Gavin Velasquez started the game on the mound for Fullerton and went 3.1 innings, allowing just four hits and one earned run. Timothy Josten then come on in relief and was lights out as he pitched 3.2 innings and gave up just one hit.

The Titans return to action this weekend with a nonconference series against San Diego State beginning Friday night at Goodwin Field.",http://www.fullertontitans.com/sports/m-basebl/2018-19/releases/201904101omgyj
Seattle Mariners shortstop Tim Beckham hit a go-ahead solo home run in the ninth inning off of Angels reliever Cody Allen Friday night. He went 1-for-4 in the contest as he snapped a 10-game homer-less drought. Beckham now has five long balls and 14 RBI to go along with a .299 batting average as he's leveled out his game since his white-hot first week of the season. Beckham is still a decent middle infield option in deep mixed leagues as a safe-floor/low-ceiling player.--Riley Mrack - RotoBaller,https://www.rotoballer.com/player-news/tim-beckham-finds-the-bleachers-in-win/626026?src=sidebar
"The Harvard baseball team (18-9, 8-4 Ivy) dropped a heartbreaker in the ninth inning to Massachusetts (11-18, 5-7 A10), 10-9, in the Beanpot Championship at Fenway Park Wednesday.

Harvard began the scoring in the first inning, thanks to senior Patrick McColl's home run, which curled around the right field pole. The Crimson added two more runs in the second inning, when first-year Logan Bravo mashed his second-career home run over Fenway Park's Green Monster in left field. 

Massachusetts answered in the bottom of the third, adding three runs on a couple extra-base hits to tie the game at three. 

In the fifth inning, Harvard put up four runs to regain the lead. The scoring began with junior Jake Suddleson reaching base on an error by the right fielder, scoring senior Ben Skinner from third. The bases would fill up for junior Chad Minato, who was hit by a pitch, scoring McColl. Senior Devan Peterson came on to pinch-hit and reached on a error by the second baseman, scoring Suddleson and junior Hunter Bigge.

Despite two runs in the bottom half of the inning by the Minutemen, the Crimson added a run the following inning when McColl singled up the middle, scoring Skinner. Bravo would get in on the action yet again, this time doubling off the Monster in the seventh inning, scoring Minato from second. 

Massachusetts continued its scoring in the seventh with three runs and the winning run in the ninth. 

Harvard Highlights:

First-year Logan Bravo impressed with two hits and three RBIs, including a two-run home run over the left field wall.
Both seniors Jake Forte and JT Bernard pitched scoreless innings of relief for the Crimson, as Harvard used a season-high six pitchers on the night. 
Hot-hitting McColl added two RBIs on the night, including a first inning home run around the right field pole.",https://www.gocrimson.com/sports/bsb/2018-19/releases/20190417y40b0s
" Russell Grant II, Keegan McCarville and Eric Lex combined on a four-hit shutout, and Andre Nnebe smashed a three-run homer to lead Santa Clara baseball to a 4-0 series-opening win over Gonzaga on Thursday.

Jake MacNichols and Tony Boetto each had two hits for the Broncos (8-27, 2-11 West Coast Conference), but it was Nnebe's blast in the eighth inning that provided the cushion to snap the team's four-game skid.

Grant II (2-3), a junior left-hander making his sixth start of the season, surrendered just three hits while striking out five and walking two Gonzaga (17-16, 10-6) batters in 6 2/3 innings.

McCarville yielded just one hit in 1 1/2 innings of relief and Lex didn't allow a hit in the ninth.

It appeared Dawson's Brigman's third-inning RBI single might be enough of offensive, but Gonzaga's Mason Wells walked two of the first three batters in the eighth to set the table for Nnebe who launched his third home run of the season over the left center field wall.

Wells (1-2) suffered the loss, surrendering all four runs on seven hits and four walks in his eight innings.

Gonzaga, which entered the series having won four of their last five games, had runners in scoring position in four of the last five innings, but never had one advance to third base in the game. The Bulldogs went 0-for-6 with runners in scoring position.

NEXT UP
Santa Clara and Gonzaga play game two of the series on Friday with the first pitch at 6 p.m. The Broncos will send left-hander Holden Bernhardt (0-4, 5.57) to the mound. The Zags starter is TBA. ",https://www.santaclarabroncos.com/sports/m-basebl/2018-19/releases/20190418tecd6k
"Riding a three-game winning streak, Georgia Tech will look to continue its momentum when it heads back on the road to take on Virginia Tech at English Field on April 18-20.

• The Jackets are coming off completing the season sweep of No. 23 Auburn, blasting the Tigers 11-6 at home on Tuesday.

• The midweek win comes on the heels of its fifth-consecutive ACC series win, defeating Boston College on the road in the Saturday, Sunday games.

• The Yellow Jackets have won five-straight league series for the first time since 2005.

• Georgia Tech and Virginia Tech have only squared off on the diamond 50 times since 1980.

• Georgia Tech owns a 33-17 all-time advantage and a 12-6 advantage when on the road against the Hokies.

• Last weekend, Tech’s rotation got back to normal as Connor Thomas and Brant Hurter combined to allow just one run over the final two games of the series.

• Thomas allowed just one run on five hits in seven innings while Hurter pitched a two-hit shutout for seven innings, punching out nine overall.

• Last week, Tech had three players hit .313 or better.

• Austin Wilhite continues to be on fire, hitting .471 since April 9 for eight hits, a double and three RBI. Luke Waddell is also hitting well as the leadoff at .421 (eight hits, a double and four RBI).

• Jackson Webb has started the last two games at third base and has taken advantage. He’s hit .357 for five hits, two doubles and three RBI in the last week.

• Colin Hall has also been a big time bat over the last five games, hitting .300 for six runs, a double, four RBI and four runs.

• Tristin English continues to bring power at three hits, a double and a home run in the last four games.

• English took a hard hit-by-pitch on Sunday and remains day-to-day on his return to the field, while still being available on the mound.

• After catching fire at the plate the first week of March (six hits, six runs and a double), outfielder Chase Murray has missed the last 18 games due to an injury. He is looking at possibly returning this weekend.",https://ramblinwreck.com/jackets-head-to-battle-virginia-tech/
"The Sailfish score to gain an early lead. B1 | 1-0 Palm Beach Atlantic
Palm Beach Atlantic extends their lead with two more runs. B2 | 3-0 Palm Beach Atlantic
Nick DeTringoHear how to pronounce Nick DeTringo lead the inning off with a single followed by a Yorvis TorrealbaHear how to pronounce Yorvis Torrealba double. Detringo scored on a Sam FreitasHear how to pronounce Sam Freitas sac fly to right field. Alec AleywineHear how to pronounce Alec Aleywine singled to score Torrealba. Danny SirvenHear how to pronounce Danny Sirven singled followed by a Nick DerrHear how to pronounce Nick Derr single to score Aleywine. T3 | 3-3
The Sailfish took the lead with one run in the 4th. B4 | 4-3 Palm Beach Atlantic
Palm Beach Atlantic added three more on a big error. B6 | 7-3 Palm Beach Atlantic
Aleywine lead off the inning with a single and eventually scored from an RBI single by Derr. T8 | 7-4 Palm Beach Atlantic
INSIDE THE STATS:

Derr was 2-4 on the day with two RBI.
Aleywine finished 2-4 with two runs scored.
OUTSIDE THE BOX:

Tampa is now 11-8 in the SSC.
UP NEXT:

The Spartans complete their series versus Palm Beach Atlantic with a double-header tomorrow. Game One is set for a 12:00 PM start time.",https://www.tampaspartans.com/sports/bsb/2018-19/releases/20190412vrfihd
"COLUMBUS, Ohio – In front of an electric crowd of 5,280 fans at Nick Swisher Field at Bill Davis Stadium, the Ohio State baseball team claimed a series win over No. 24 Michigan Saturday with a doubleheader split vs. the Wolverines. The Buckeyes (20-17, 4-5 B1G) won game one, 10-4, while the Wolverines (24-11, 5-3 B1G) took game two of the twinbill, 6-2. The crowd on hand today was the second-largest at Bill Davis Stadium.

QUOTE FROM COACH
“We’re disappointed we didn’t win game three,” head coach Greg Beals said. “I thought we played really clean and really tough those first two games and we weren’t clean there in game three. We had some unearned runs and if we can eliminate those unearned runs, it would keep the game tighter and give us some more offensive options, but that wasn’t the case. At the end of the day, we won the series and we won the rivalry. The thing for me and the thing for our ball club to take away is how we went about it and the energy and focus we had. Our guys were locked in. They’re exhausted right now. Starting with the come from behind victory on the road and into this weekend, hopefully we learned a lot about ourselves and there’s a lot to build on.”",https://ohiostatebuckeyes.com/ohio-state-claims-series-win-over-no-24-michigan-saturday/
"BALTIMORE – The Twins’ 2019 schedule was front-loaded with off days, just in case there were weather problems. Now that those off days are over, the bad weather has arrived.

A steady rain soaked Oriole Park at Camden Yards on Friday, forcing the Orioles to postpone tonight’s game with the Twins until Saturday. A traditional one-admission doubleheader will begin at 3:05 p.m. Central time, with the regularly scheduled game to follow.

The postponement makes Friday the seventh day without baseball in the 22-day-old 2019 season. The Twins were scheduled for an MLB-high five days off during the first two weeks, and have now lost two games to weather. A snowstorm in Minnesota prevented last Friday’s home game with the Tigers to be put off until May 11.

The Twins have not announced whether their pitching plans have changed for Saturday’s doubleheader. Jose Berrios was scheduled to start Friday’s game, with Martin Perez on the mound Saturday.",http://www.startribune.com/twins-game-rained-out-friday-in-baltimore/508816532/
"BALTIMORE – The last time Fernando Romero pitched in a major league game, it was to make an emergency start for a shorthanded staff last July, and he was immediately sent back to the minors.

Romero will be in a Twins uniform again on Saturday, but this time he knows ahead of time that it’s only a one-day cameo. Baseball rules allow teams to add a 26th player to the second-game roster when they play two games in one day, and the Twins chose Romero.

“He’s looked good, and with the situation we’re in right now, he fits really well,” manager Rocco Baldelli said. “He’s a guy that we think very highly of.”

Romero, who was converted to a relief pitcher this spring, has pitched four times for Class AAA Rochester this season, and allowed runs — albeit four of them, on three home runs — in only one. He threw two perfect innings in his last outing, Tuesday against Syracuse, and has struck out 11 batters in 8⅓ total innings.

“He’s made some nice adjustments,” said Baldelli, who expects Romero to be available “anywhere from a batter to two, three innings” in Saturday’s second game. “He’s throwing the ball well in some spurts, and we’re going to look to bottle him up.”

More disruption

Heavy rains were pounding Camden Yards around 3 p.m. Friday when the Orioles decided to postpone their game with the Twins. Within 20 minutes of that decision, the rains stopped and didn’t start again for quite a while. The scheduled 7 p.m. start time came and went with no precipitation; not until 9 p.m. did rain, much lighter than the afternoon’s deluge, resume falling.",http://www.startribune.com/twins-call-up-pitcher-fernando-romero-for-one-game-stint/508837182/
"Game 1: Cabrini 22, Wesley 4

William Foster belted two hits including a triple into center field in the bottom of the fourth inning. Jordan Marucci joined Foster collecting two hits of his own. Marucci also knocked in a run in the bottom of the seventh inning.

Cory Joines, John Joines and William Musser all tallied an RBI each.

Mack McKisson led Cabrini in game one with three RBIs

Game 2: Cabrini 21, Wesley 9

Jason Boc paced Wesley with four hits and two RBIs while Foster recorded a team-high three runs batted in. Along with Boc and Foster, Marucci also tallied multiple hits with a 2-for-4 performance in game two.

Kyle Schneider, Cory Joines and John Joines all pushed runs across for Wesley in the nightcap.

On the mound, Dominick Williams struck out the side in his inning of work.

Joe Aurite led the Cavaliers in game two with two home runs and six RBIs

Wesley will take a break from conference play when they hit the road on Wednesday, Mar. 27 to face the Washington Shoreman. First pitch is scheduled for 3:30 p.m.",http://gowesleyathletics.com/sports/bsb/2018-19/releases/20190323x7oq4h
"After the game, Belt sounded off on the call and talked about holding umpires accountable.

“As big leaguers, we make adjustments,” Belt told reporters. “(Additon) has got to do the same thing. We put too much into this game to have at-bats taken away. Everybody out there is human. Everyone makes mistakes. But when you do it time and time again, something has to be done.

“It’s a game of centimeters, and when you’re off by an inch or two, to us, that’s not close. At no point was it a strike. I could see if it crosses the plate at one point, and I’m not sure those were the only two of the day. (Tyler) Austin, I know (Kevin) Pillar, he wasn’t happy. I hate to come out here and blame the whole game on that. We didn’t lose because of that, but you hate to see it taken away. You’ll never know what would’ve happened.”",http://www.knbr.com/2019/04/18/brandon-belt-sounds-off-after-being-ejected/
"TAMPA, Fla.. - The Spartans got swept for the first time since 2015 in their series versus Embry-Riddle.

INSIDE THE MATCHUP:

Final | Game One: No. 1 Tampa Spartans 3, Embry-Riddle Eagles 4

Final | Game Two: No. 1 Tampa Spartans 3, Embry-Riddle Eagles 5

Records: Tampa (25-10) (11-7 SSC), Embry-Riddle (22-11) (11-4 SSC)

Location: UT Baseball Field | Tampa, Fla.

All-time Series: The Spartans are now 9-11 all time versus Embry-Riddle and 5-5 in their last ten games.

Follow Us: @TampaSpartans on Twitter, Facebook, Instagram, Snapchat and YouTube.

HOW IT HAPPENED | GAME ONE:

Embry-Riddle started off the game with a run in the first. T1 | 1-0 Embry Riddle
Yorvis TorrealbaHear how to pronounce Yorvis Torrealba tied the game for the Spartans, scoring on a Drew EhrhardHear how to pronounce Drew Ehrhard ground ball. B1 | 1-1 Tampa
The Eagles retook the lead in the fourth, scoring one run. T4 | 2-1 Embry-Riddle
Embry-Riddle tallied on a run in the six. T6 | 3-1 Embry-Riddle
Ehrhard scored on a Nick DerrHear how to pronounce Nick Derr double. Derr would then score on a sacrifice fly from Sam FreitasHear how to pronounce Sam Freitas to tie the game. B6 | 3-3 Tampa
Embry-Riddle produced a run in the ninth to give them the hit. T9 | 4-3 Embry-Riddle
HOW IT HAPPENED | GAME TWO:

Embry-Riddle started off strong, scoring four runs in the first. T1 | 4-0 Embry-Riddle
Torrealba hit a solo Home Run to get the Spartans on the board. B3 | 4-1 Embry-Riddle
The Eagles tacked on a run in the top of the sixth. T6 | 5-1 Embry-Riddle
A weather delay took place in the bottom of the seventh inning due to lightning in the area. The delay was an hour long in length.
Torrealba and Alec AleywineHear how to pronounce Alec Aleywine scored in the eighth on a pair of singles from Danny SirvenHear how to pronounce Danny Sirven and Freitas. B8 | 5-3 Embry Riddle
",https://www.tampaspartans.com/sports/bsb/2018-19/releases/20190406uc3tip
"ARLINGTON, Va. – The Wesley College baseball team dropped their Atlantic East Conference opener to the Marymount (Va.) Saints on the road on Saturday

Game 1: Marymount 14, Wesley 3

Wesley struck first in the first inning on Marymount but was unable to hold the lead in the doubleheader opener.

William Foster went 3-for-4 with a triple and an RBI single in the first inning. Jason Boc, John Joines and Kyle Schneider all had two hits for Wesley.  Joines plated Foster in the third inning on an RBI single to right center while Boc was able to bring DaQuan Jefferson on an RBI groundout in the fourth.

Joey Strazza and Darin Matthews each pitched three innings and gave up three earned runs for Wesley. Matthews struck out four in his three innings of relief.

Game 2: Marymount 14, Wesley 2

Wesley got runs in the second and the eight innings but couldn't sustain a rally in game two.

Foster, Cory Joines, John Joines and Alexander Weber all tallied a hit in the finale. Boc knocked in Wesley's lone RBI of the game on an RBI groundout in the eighth that scored Weber from third base.

Dustin Sutton, David Whitlock and Colin Haywood all saw time on the mound. Haywood sat down three Saints in the final two innings of the game.",http://gowesleyathletics.com/sports/bsb/2018-19/releases/20190316rdqqs1
"THE FLATS – Due to student-athletes’ final exam schedules, which were finalized recently, the series opener between Georgia Tech baseball and Clemson on Friday, April 26 has been moved back to 6 p.m., the team announced on Thursday.

The 11th-ranked Yellow Jackets are slated to host the nationally ranked Tigers for their fourth home ACC series on April 26-28, with first pitch times for the series now scheduled for 6 p.m., 4 p.m., and 1 p.m. The series will be broadcast live on ACC Network Extra.

Free parking will be available for Friday’s lid-lifter in Klaus Deck, beginning at 2:30 p.m.

Friday will mark a busy night on The Flats as Georgia Tech football’s 2019 spring game is also scheduled on April 26 for 7:29 p.m. at Bobby Dodd Stadium.",https://ramblinwreck.com/final-exams-alter-georgia-tech-clemson-opener/
"COLUMBUS, Ohio – The Ohio State baseball team wraps up a five-game homestand vs. Xavier at 6:35 p.m. Tuesday at Nick Swisher Field at Bill Davis Stadium. The Buckeyes (20-17, 4-5 B1G) return to the diamond after going 4-1 last week, including a home series win over No. 24 Michigan in Columbus. The Musketeers (14-22, 5-1 Big East) travel to Columbus after winning a road series at St. Johns in Queens, N.Y.

PROMOTIONS

Youth Night, BOGO Ticket Deal (online only)
FOLLOW THE ACTION
Links to live stats will be available on the Ohio State baseball schedule on OhioStateBuckeyes.com. The game vs. the Musketeers will be streamed on BTN Plus ($). The game can also be heard on AM 1460 ESPN. Matt Andrews and Bob Spears will have the call.

ON THE MOUND
Tuesday: LHP Mitch Milheim (0-1, 8.44 ERA) vs. RHP Nathan Berg (1-0, 8.22 ERA)

QUICK HITS

Ohio State is 20-17 overall and 4-5 in Big Ten play. Ohio State went 4-1 last week, including a series win over No. 24 Michigan last weekend in Columbus.
5,280 fans attended the doubleheader last Saturday vs. the Wolverines, which was the second-largest crowd in Bill Davis Stadium history.
Ohio State is led by ninth-year head coach Greg Beals. He is 281-220-1 overall at Ohio State and holds a 524-422-1 career coaching record. Beals has guided the team to NCAA Regional appearances in two of the last three years.
Ohio State is hitting .275 as a team and leads the conference with 348 hits. The Buckeyes rank third in the league in average (.275), slugging (.418), runs scored (211), and home runs (34).
Dominic Canzone leads the Buckeyes with a .360 average. He is currently on career-high 33-game reached base streak. It is the longest reached base streak by a Buckeye in three years.
The OSU pitching staff has combined for 4.62 ERA with 313 strikeouts in 333.0 innings of work. The pitching staff struck out 32 Wolverine hitters in 27.0 innings pitched last weekend.
The 2019 Buckeyes return 15 letterwinners from the 2019 NCAA Tournament team that finished with a 36-24 overall record. Key players returning include 2018 second team All-Big ten honoree Dominic Canzone, third team selection Conner Pohl and 2018 All-Big Ten Freshman standout Dillon Dingler.
Left-handed pitcher Mitch Milheim will be making his second start of the season vs. the Musketeers. He worked four innings on two runs and five hits with one walk and four strikeouts in his first collegiate start last week vs. Dayton.",https://ohiostatebuckeyes.com/ohio-state-concludes-homestand-vs-xavier-tuesday-night/
"SANTA CLARA — By the way he ended his 2018 season, you’d be surprised to know George Kittle played the final seven-plus games with fractured rib cartilage.

His teammates are, too.

In Week 9, Kittle suffered the injury, located right outside of his sternum, on the third play of San Francisco’s 34-3 win over the Oakland Raiders. He played through it for the remainder of the year without saying much of anything. The only way his teammates would have known about the injury is by noticing the two “giant” rib protectors he wore.

Joe Staley first heard about Kittle’s injury when a reporter filled him in on the deal Wednesday, as the team gathers for offseason workouts, which unofficially mark the start of the new season.

“George isn’t the type of guy to announce that he has something,” Staley said. “He’s a tough guy, so I don’t think he’s going to be out there telling everyone about tough he is.”

This means most of Kittle’s memorable plays and feats in 2018 were accomplished with the injury.

That includes his incredible one-handed snag, which he turned into a 71-yard gain, against the Raiders. Kittle admitted he thought the safety was going to “smoke” him over the middle.",http://www.knbr.com/2019/04/17/george-kittle-kept-rib-cartilage-fracture-a-secret-for-final-seven-games/
"The Twins are beginning a two-week stretch where they play only the Orioles and Astros. After three games in Baltimore, they head to Houston for three games with the AL West leaders. Then both teams visit Target Field. … The Twins went 6-1 vs. Baltimore in 2018, including 2-1 at Camden Yards to open the season. Berrios pitched a three-hit shutout in a 7-0 victory last April 1. … 2B Jonathan Schoop broke a 0-for-15 streak with a second-inning single Thursday. He added another single in the ninth inning as he prepares for his return to Baltimore, where he played from 2013 until last July. … DH Nelson Cruz played for the Orioles in 2014, blasting 40 home runs.

ORIOLES UPDATE

The Orioles (8-12) got to Baltimore well after the Twins did, after winning at Tampa Bay 6-5 in 11 innings Thursday night. 1B Chris Davis did not start any of the games vs. the Rays, but the two-time home run champion singled and scored in the 11th inning Thursday, getting his average up to .109. Saturday, he ended his 0-for-54 streak — a major league record for a position player — with a two-run single at Boston. … IF/OF Trey Mancini is batting .600 with two homers and seven runs scored in first innings. … Orioles catchers have thrown out 64.2% of runners attempting to steal, the best in the majors. … Brandon Hyde is the Orioles' 20th manager.",http://www.startribune.com/series-preview-twins-at-baltimore/508783982/
"Bryant owns a 34-11 lead in the all-time series with Central Connecticut.
The Bulldogs won two-of-three against the Blue Devils at Conaty Park in March.
Bryant won 12-3 and 14-4 but lost the middle game, 6-5.
Bulldog Notes and Notables

Bryant enters the weekend at 25-12 overall after splitting a pair of midweek games with Rhode Island and Quinnipiac.
The Bulldogs have scored 10+ runs in four-straight games and are averaging 8.9 runs per game which is fifth nationally.
Bryant also ranks 5th in average (.315), sixth in doubles (84), third in hits (429), seventh in home runs per game (1.46) and fifth in slugging (.505).
Junior James Ciliento (Mahwah, N.J.) ranks ninth nationally with 49 runs scored on the year. He's also driven in 40 and has eight home runs.
Redshirt sophomore Jimmy Titus (Stafford, Conn.) also ranks ninth nationally with 48 RBI on the year. He leads the NEC with nine home runs.
Scouting the Blue Devils

The Blue Devils enter the weekend at 15-12 overall and 5-4 in the NEC. They are in second place.
Buddy Dewaine is hitting .300 with 12 RBI and Dave Matthews has two home runs and a team-high 17 RBI.  ",https://www.bryantbulldogs.com/sports/bsb/2018-19/releases/20190418hurydp
