URL,Tennis
https://www.sport24.co.za/Tennis/ATPTour/lajovic-overhauls-medvedev-to-reach-monte-carlo-final-20190420,"Monte Carlo - Unseeded Dusan Lajovic scored a wind-blown 7-5, 6-1 victory over Daniil Medvedev at the Monte Carlo Masters on Saturday to reach his first career final.

The 48th-ranked Serb will face the winner from the other semi-final between 11-time champion Rafael Nadal and Italy's 13th seed Fabio Fognini.

The match was played in a distracting, swirling conditions, with Lajovic making a recovery from 5-1 down after changing strategy when his Russian opponent had the upper hand.

Lajovic ran off 10 straight games to claim the opening set in an hour and take a 4-0 lead in the second.

""I was completely out of rhythm, to start. It was the worst nightmare, being 5-1 down,"" Lajovic said.

""It was impossible for us to play real tennis,"" he added. ""I started moving to the ball.

""Before I had been waiting to see where it was going, this was the turning point.

""I'm still unaware of reaching the final, but I'm enjoying it,"" added the player who has not dropped a set all week.

""I'm looking forward to playing the final, no matter whom I play I will be the total underdog.""

A shell-shocked Medvedev exited in 95 minutes.

The Russian came to the semis after knocking out top seeded world number one Novak Djokovic 24 hours earlier."
https://www.cbssports.com/tennis/news/australian-open-2019-womens-final-naomi-osaka-vs-petra-kvitova-preview-time-tv-channel-live-stream-watch-online/,"Naomi Osaka got a bit of a scare against Karolina Pliskova, but she moved on after a three-set win in the Australian Open semifinals. Osaka finds herself in her second straight Grand Slam final at just 21 years old. After winning the US Open in September, Osaka is now trying to win the Australian Open as well. Her opponent will be the eighth-ranked Petra Kvitova, who ended the run of Danielle Collins to make it to the final. 

Australian Open women's final: No. 4 Naomi Osaka vs. No. 8 Petra Kvitova
Date: Saturday, Jan. 26
Time: 3 a.m.
Location: Rod Laver Arena -- Melbourne, Australia
Watch: ESPN
Stream: Watch ESPN
Kvitova has swept her way through the tournament, and she's yet to lose a set. With that being said, she's played only one ranked opponent to this point: No. 15 Ashleigh Barty. Since her first-round win, Osaka has only played ranked opponents.

However, you play who you play, so for these two women it's a clean slate. Osaka has improved as time has gone on -- she had an outrageous 15 aces against Pliskova -- and she seems to do better with pressure, as we saw against Serena Williams in September. Going for back-to-back majors is a ton of pressure, but she's proven to be more than capable.

Kvitova is playing for plenty herself. ""It means everything,"" she said of going to the finals after beating Collins, per WTA Tennis. ""This is why I work very hard to be in the finals of tournaments and the finals of majors.""


Kvitova's last major win was in 2014 when she won Wimbledon. Both of her Grand Slam wins have been in England, so this is an opportunity to add another trophy to the case for the 28-year-old.


"
https://www.express.co.uk/sport/tennis/1109646/Roger-Federer-Felix-Auger-Aliassime-Miami-Open,"Auger-Aliassime has been on the radar as the next big thing after dominating the juniors, becoming the youngest player to break into the top 250 in the ATP rankings aged just 16 and is the eighth youngest winner on the ATP Challenger Tour.

Injuries hampered the young Canadian in 2018 but he has made up for lost time by making major moves this year.

Auger-Aliassime has won 14 matches this season, moved to a career-high 33 in the world rankings and beaten the likes of Borna Coric, Stefanos Tsitsipas and Fabio Fognini."
https://sports.nbcsports.com/2019/04/17/kei-nishikori-loses-in-2nd-round-at-monte-carlo-masters/,"Kei Nishikori is out of the Monte Carlo Masters after losing to Pierre-Hugues Herbert 7-5, 6-4 Wednesday in the second round.

The fifth-seeded Japanese player, who lost to Rafael Nadal in last year’s final, failed to convert any of his 10 break points against Herbert.

The unseeded Herbert will next play ninth-seeded Borna Coric of Croatia.

Sixth-seeded Stefanos Tsitsipas also advanced to the third round, beating Mikhail Kukushkin 6-3, 7-5."
https://sports.yahoo.com/halep-rides-wave-emotion-fed-cup-semi-finals-182048597--ten.html,"Simona Halep's dream of adding a maiden Fed Cup title to her Roland Garros breakthrough triumph was on a knife-edge Saturday as Romania and France ended the opening day of their semi-final locked at 1-1.

World number two Halep outclassed Kristina Mladenovic 6-3, 6-1 in the northern French city of Rouen where 1,000 Romanian fans drowned out the larger home support.

French number one Caroline Garcia, the world number 21, then made a point of cupping her ear to the Romanian fans after easing to a 6-3, 6-3 win over 30th-ranked Mihaela Buzarnescu as the opening day ended all square.

""I have won a Grand Slam, been world number one and now this is the next goal,"" Halep told fedcup.com after her eighth successive win in the tournament which last saw Romania make the final in 1973.

""It was hard to control my emotions but here in this arena, there are so many Romanians that I felt we were playing at home.

""They were louder than the French and the energy they gave us was amazing.""

French captain Julien Benneteau took a gamble on Mladenovic, who reached the top 10 in late 2017 but had won only 24 of her last 70 matches to slip to 66 in the world.

Mladenovic had won three of her five encounters with Halep but on Saturday struggled in her service games and did not have the tools to stop the Romanian steamroller.

Garcia then claimed a third win in three singles rubbers since she returned from a two-year exile after falling out with her Fed Cup teammates.

Buzarnescu was unable to ride the wave of Romanian support and remains without a singles win in the Fed Cup in seven years.

In the other semi-final in Brisbane, Australia and Belarus also shared the spoils with world number nine Ashleigh Barty sweeping past Victoria Azarenka after Aryna Sabalenka had ground down veteran Samantha Stosur.

While Belarus are bidding to reach the final for the second time in three attempts, after being beaten by the United States in 2017, Australia are targeting their first decider in 26 years.

It's been an even longer wait between titles, with the last of Australia's seven victories coming in 1974.

""I'm so proud of the level of tennis the girls put on today,"" said Australia captain Alicia Molik.

""It's a great position we're in and we are prepared for a fifth rubber if necessary.""

An ice cool Barty, who has rocketed through the ranks, breaking into the top 10 with her win at the Miami Open this month, proved too much for tour doubles partner Azarenka at the Pat Rafter Arena, winning 7-6 (7/2), 6-3."
http://www.tennisnews.com/2016/09/24/guangzhou-international-womens-open-friday-tennis-results-2/,"GUANGZHOU INTERNATIONAL WOMEN’S OPEN – GUANGZHOU, CHINA
$250,000
19 – 24 SEPTEMBER 2016

RESULTS – SEPTEMBER 23, 2016
Singles – Semifinals
[2] J. Jankovic (SRB) d [3] A. Konjuh (CRO) 75 76(7)
L. Tsurenko (UKR) d A. Kontaveit (EST) 64 62

Doubles – Semifinals
[WC] O. Govortsova (BLR) / V. Lapko (BLR) d [3] M. Hingis (SUI) / J. Jankovic (SRB) 64 36 10-8
[4] A. Muhammad (USA) / S. Peng (CHN) d C. Liu (CHN) / J. Lu (CHN) 63 64

ORDER OF PLAY – SATURDAY, SEPTEMBER 24, 2016
CENTRE COURT start 3:00 pm
SINGLES FINAL – L. Tsurenko (UKR) vs [2] J. Jankovic (SRB)
DOUBLES FINAL – [4] A. Muhammad (USA) / S. Peng (CHN) vs [WC] O. Govortsova (BLR) / V. Lapko (BLR)"
https://www.tsn.ca/australia-belarus-level-after-first-day-in-fed-cup-semis-1.1293613,"BRISBANE, Australia — Australian Ashleigh Barty beat doubles partner Victoria Azarenka of Belarus 7-6 (2), 6-3 to level their Fed Cup semifinal at 1-1 on Saturday.

Barty's win on hard courts at Pat Rafter Arena ended Azarenka's 13-match winning streak in the Fed Cup.


""I knew the first set would be key,"" Barty said after the opening day of singles. ""It was just about me coming out and doing everything right. I prepared really well all week. This is why we train, we want to get down to crunch time, go out and enjoy it.""

Earlier, Aryna Sabalenka gave Belarus a 1-0 lead after defeating Samantha Stosur 7-5, 5-7, 6-3.

Sabalenka won the first set when she broke serve in the final game. Stosur took the second thanks to a service break at 4-3. In the final set, the Belarussian player saved two break points in the first game and broke serve in the fourth before serving out to claim victory in 2 hours, 47 minutes.

""It was an unbelievable match,"" Sabalenka said. ""She played so quick, I couldn't touch the ball on her returns.""

The teams will play reverse singles and a doubles match on Sunday.

It is the first Fed Cup meeting between the countries. Australia last reached the semifinals in 2014, losing 3-1 to Germany, and is looking to make the World Group final for the first time since 1993.

Belarus has reached the semifinals for the last three years and lost the 2017 final 3-2 to the U.S.

France is hosting Romania on clay at Rouen in the other semifinal this weekend.

The winners meet in the final on Nov. 9-10, with Australia playing at home if it advances."
http://www.tennisnews.gr/world-tennis/grandslams/rolandgarros/33330-roland-garros,"On the occasion of the great successes of Stefanos Tsitsipas and Maria Sakkari, ERT will bring Roland Garros back to every home for the next 3 years! 

In detail, the announcement of ERT:

""Large basketball, tennis, classical sports and volleyball competitions have been secured by ERT, offering to all fans rich and quality sporting content, freely and without restrictions. After the AEK Cup Conquest Cup, Basketball friends will have the opportunity to enjoy for the next two years all the Men's and Women's Games in the framework of the Greek Cup, the A1 and A2 Championships, the International Friendly Tournaments of the National Teams, the National Women's Qualifications for the Pan-European the FIBA ​​2021 Championship, and the 2019 European Junior Championship.

Roland Garros once again finds a TV roof in ERT, which secured for the next three years the rights to broadcast the major international tournament - which gained significant Greek interest after the successes of Stefanos Tsitsipas and Maria Sakkari.

Classic enthusiasts will be able to watch the biggest events of SEGAS from the ERT channels for the next four years, including the Athens International Marathon, the Pan-Hellenic Championships for Men and Women Open and Closed Athletics and all the International Athletics Meetings organized in Greece. Also, ERT will broadcast the 14th Diamond League meetings from May to September 2019, attended by top Greek athletes with a high chance of discrimination.

Greek volleyball can be found on public television for the next two years, as ERT has secured the broadcasting rights of EOF competitions, including the Women's Cup and National Teams, Women's Volleyleague and Pre League Leagues, international and Greek Beach Volley Events etc"
https://www.stuff.co.nz/sport/tennis/111620918/eugenie-bouchard-defends-nick-kyrgios-antics-following-miami-open-exit,"Eugenie Bouchard has backed up controversial tennis star Nick Kyrgios following the Australian's outburst during his fourth round 4-6 6-3 6-2 to Croatia's Borna Coric at the Miami Masters.

Kyrgios displayed what some have called a lack of respect for the chair umpire Gianluca Moscarella, when he congratulated the Italian's controlling of the match in a sarcastic manner after receiving a point penalty during the clash.However, Bouchard, a former doubles partner of Kyrgios, jumped to his defence after the loss to Coric and stressed the Australian's antics were overall positive for the game of tennis.

""How is he not good for the sport? He has ESPN talking about tennis."" Bouchard posted on Instagram.

While there's been plenty of criticism from opposing players like Rafael Nadal about the way he plays the game and his overall presentation on the court, Kyrgios received some support from Australian tennis legend Pat Cash, who himself had problems with authority during his storied career which saw him win Wimbledon in 1987.

Cash said Kyrgios needed to stay true to himself also defendeding his use of underarm serves against Serb Dusan Lajovic this week and moreover against Rafael Nadal in Acapulco, where the Australian won the title."
https://uk.reuters.com/article/tennis-atp-seeds-mens-doubles/atp-world-tour-masters-1000-monte-carlo-masters-mens-doubles-final-rounds-and-seeds-progress-idUKMTZXEF4K9R1KFS,"Final Rounds and Seeds Progress from the ATP World Tour Masters 1000, Monte Carlo Masters Men's Doubles matches on Saturday

 .. Final Rounds ..
 Seed  Round  Rslt     Opponent                      Score
    7  Nikola Mektic (CRO) and Franko Skugor (CRO)
       semi   won      Maximo Gonzalez (ARG) and     6-4 6-3
                       Horacio Zeballos (ARG)
       qtr    won      2-Lukasz Kubot (POL) and      6-3 7-5
                       Marcelo Melo (BRA)
       2nd    won      Karen Khachanov (RUS) and     3-6 6-3 1-0(4)
                       Feliciano Lopez (ESP)
       1st    won      Matwe Middelkoop (NED) and    6-3 7-5
                       Stefanos Tsitsipas (GRE)
    -  Maximo Gonzalez (ARG) and Horacio Zeballos (ARG)
       semi   lost     7-Nikola Mektic (CRO) and     6-4 6-3
                       Franko Skugor (CRO)
       qtr    won      Marcelo Demoliner (BRA) and   (Walkover)
                       Daniil Medvedev (RUS)
       2nd    won      5-Oliver Marach (AUT) and     6-3 3-6 1-0(6)
                       Mate Pavic (CRO)
       1st    won      Marco Cecchinato (ITA) and    6-3 6-4
                       Andreas Seppi (ITA)
    -  Robin Haase (NED) and Wesley Koolhof (NED)
       semi   won      3-Jamie Murray (GBR) and      7-6(4) 6-4
                       Bruno Soares (BRA)
       qtr    won      Radu Albot (MDA) and Nikoloz  6-1 7-5
                       Basilashvili (GEO)
       2nd    won      Alexander Zverev (GER) and    6-7(8) 6-4 1-0(8)
                       Mischa Zverev (GER)
       1st    won      1-Pierre-Hugues Herbert       7-6(4) 7-6(2)
                       (FRA) and Nicolas Mahut
                       (FRA)
    3  Jamie Murray (GBR) and Bruno Soares (BRA)
       semi   lost     Robin Haase (NED) and Wesley  7-6(4) 6-4
                       Koolhof (NED)
       qtr    won      Diego Schwartzman (ARG) and   7-5 6-2
                       Joao Sousa (POR)
       2nd    won      Ivan Dodig (CRO) and Edouard  7-6(5) 6-7(4) 1-0(8)
                       Roger-Vasselin (FRA)
       1st    won      Rohan Bopanna (IND) and       4-6 6-3 1-0(11)
                       Dominic Inglot (GBR)
    -  Diego Schwartzman (ARG) and Joao Sousa (POR)
       qtr    lost     3-Jamie Murray (GBR) and      7-5 6-2
                       Bruno Soares (BRA)
       2nd    won      6-Henri Kontinen (FIN) and    6-4 6-3
                       John Peers (AUS)
       1st    won      Kyle Edmund (GBR) and Neal    5-7 6-4 1-0(5)
                       Skupski (GBR)
    2  Lukasz Kubot (POL) and Marcelo Melo (BRA)
       qtr    lost     7-Nikola Mektic (CRO) and     6-3 7-5
                       Franko Skugor (CRO)
       2nd    won      Jurgen Melzer (AUT) and       6-3 6-4
                       Dominic Thiem (AUT)
       1st    won      Marcel Granollers (ESP) and   7-6(8) 6-4
                       Marc Lopez (ESP)
    -  Radu Albot (MDA) and Nikoloz Basilashvili (GEO)
       qtr    lost     Robin Haase (NED) and Wesley  6-1 7-5
                       Koolhof (NED)
       2nd    won      Marton Fucsovics (HUN) and    6-1 6-7(7) 1-0(6)
                       Guido Pella (ARG)
       1st    won      8-Raven Klaasen (RSA) and     6-3 6-7(5) 1-0(7)
                       Joe Salisbury (GBR)
    -  Marcelo Demoliner (BRA) and Daniil Medvedev (RUS)
       qtr    lost     Maximo Gonzalez (ARG) and     (Walkover)
                       Horacio Zeballos (ARG)
       2nd    won      4-Juan Sebastian Cabal (COL)  6-2 6-4
                       and Robert Farah (COL)
       1st    won      David Goffin (BEL) and Lucas  7-5 6-3
                       Pouille (FRA)
 ..................................................
 .. Seeds ..
 Seed  Round  Rslt     Opponent                      Score
    1  Pierre-Hugues Herbert (FRA) and Nicolas Mahut (FRA)
       1st    lost     Robin Haase (NED) and Wesley  7-6(4) 7-6(2)
                       Koolhof (NED)
    2  Lukasz Kubot (POL) and Marcelo Melo (BRA)
       qtr    lost     7-Nikola Mektic (CRO) and     6-3 7-5
                       Franko Skugor (CRO)
       2nd    won      Jurgen Melzer (AUT) and       6-3 6-4
                       Dominic Thiem (AUT)
       1st    won      Marcel Granollers (ESP) and   7-6(8) 6-4
                       Marc Lopez (ESP)
    3  Jamie Murray (GBR) and Bruno Soares (BRA)
       semi   lost     Robin Haase (NED) and Wesley  7-6(4) 6-4
                       Koolhof (NED)
       qtr    won      Diego Schwartzman (ARG) and   7-5 6-2
                       Joao Sousa (POR)
       2nd    won      Ivan Dodig (CRO) and Edouard  7-6(5) 6-7(4) 1-0(8)
                       Roger-Vasselin (FRA)
       1st    won      Rohan Bopanna (IND) and       4-6 6-3 1-0(11)
                       Dominic Inglot (GBR)
    4  Juan Sebastian Cabal (COL) and Robert Farah (COL)
       2nd    lost     Marcelo Demoliner (BRA) and   6-2 6-4
                       Daniil Medvedev (RUS)
       1st    won      Marko Djokovic (SRB) and      6-1 6-3
                       Novak Djokovic (SRB)
    5  Oliver Marach (AUT) and Mate Pavic (CRO)
       2nd    lost     Maximo Gonzalez (ARG) and     6-3 3-6 1-0(6)
                       Horacio Zeballos (ARG)
       1st    won      Ben McLachlan (JPN) and       5-7 7-6(4) 1-0(9)
                       Jan-Lennard Struff (GER)
    6  Henri Kontinen (FIN) and John Peers (AUS)
       2nd    lost     Diego Schwartzman (ARG) and   6-4 6-3
                       Joao Sousa (POR)
       1st    won      Grigor Dimitrov (BUL) and     7-6(6) 6-3
                       Stanislas Wawrinka (SUI)
    7  Nikola Mektic (CRO) and Franko Skugor (CRO)
       final  to play  Robin Haase (NED) and Wesley  (start 09:30)
                       Koolhof (NED)
       semi   won      Maximo Gonzalez (ARG) and     6-4 6-3
                       Horacio Zeballos (ARG)
       qtr    won      2-Lukasz Kubot (POL) and      6-3 7-5
                       Marcelo Melo (BRA)
       2nd    won      Karen Khachanov (RUS) and     3-6 6-3 1-0(4)
                       Feliciano Lopez (ESP)
       1st    won      Matwe Middelkoop (NED) and    6-3 7-5
                       Stefanos Tsitsipas (GRE)
    8  Raven Klaasen (RSA) and Joe Salisbury (GBR)
       1st    lost     Radu Albot (MDA) and Nikoloz  6-3 6-7(5) 1-0(7)
                       Basilashvili (GEO)"
https://metro.co.uk/2019/04/18/katie-swan-always-choose-fed-cup-bench-singles-career-9257180/,"It’s possible Katie Swan won’t actully compete in the Fed Cup this weekend. Part of Great Britain’s five-woman team, bidding to return to the World Group for the first time since 1992, the 20-year-old Briton may find herself left on the bench by team captain Anne Keothavong. Johanna Konta and Katie Boulter established themselves as the singles players in Bath – both winning all four of their respective matches against Slovenia, Greece, Hungary and Serbia – while Heather Watson, who missed the tie through injury, and Harriet Dart are both ranked considerably higher than Swan in doubles. It could, in many ways, have been more beneficial for her to skip this tie altogether and focus instead on herself. After all, there are no rankings points – the currency all tennis players trade in – on offer in the Fed Cup. In an isolated sport such as tennis, where one has to look after him or herself, who could really blame her for swapping the Fed Cup bench for the opportunity to get some matches under her belt at a host of tournaments on offer this week? Of course, the thought has never crossed her mind. ‘For me, it’s never a difficult decision,’ Swan tells Metro.co.uk and the Love Tennis Podcast. ‘If I get picked for Fed Cup then I’m going to be there unless there’s something crazy that happens like I’m really sick or something like that.


Read more: https://metro.co.uk/2019/04/18/katie-swan-always-choose-fed-cup-bench-singles-career-9257180/?ito=cbshare

Twitter: https://twitter.com/MetroUK | Facebook: https://www.facebook.com/MetroUK/"
https://montrealgazette.com/sports/tennis/montreal-phenom-auger-aliassime-has-special-energy-intensity-coaches,"Minutes after speaking with reporters about a tough semifinal loss at the Miami Open last month, Félix Auger-Aliassime returned to the court to work on his game.

The decision didn’t surprise those who know the rising Canadian tennis star best.

“It was maybe a little bit of therapy for him. … I think it was a good reaction,” said longtime coach Guillaume Marx, noting Auger-Aliassime wasn’t happy with his serve in the two-tiebreak loss to world No. 10 John Isner of the U.S.

“He doesn’t kick back and relax too much. He wants to get better. We can see it every day.” Playing for the first time since the loss to the big-hitting Isner, Auger-Aliassime got back on the winning track Tuesday with a 7-5, 7-6 (5) win over Argentine qualifier Juan Ignacio Londero on clay at the Monte Carlo Masters. He’ll face a tougher test on Wednesday against world No. 3 Alexander Zverev of Germany in the second round of the ATP Tour Masters 1000 event.

Auger-Aliassime has been getting better all year. The teen, who finished 2018 ranked 108th in the world, vaulted to No. 33 after becoming the youngest semifinalist in Miami tournament history. He’s the youngest player in the top 100.

Tennis has long been a way of life for Auger-Aliassime.

He and his older sister Malika were raised in a suburb of Quebec City where his mom, Marie Auger, worked as a teacher and his dad, Sam Aliassime — who came to Canada from Togo in West Africa — runs a tennis academy.

Auger-Aliassime first picked up a racket around age five. His dad coached him until he was 12 when Félix moved to Montreal to train at the National Tennis Centre.

He started working with Marx soon after. The coach remembers a lanky kid who was already hitting the ball “quite hard.”

“What was special was the energy and the intensity in what he was doing,” Marx said."
https://www.news.com.au/sport/tennis/sloane-stephens-stars-in-brilliant-press-conference-after-comefrombehind-win/news-story/d3451392e8dfa281bddce689c55ecf3c,"Sloane Stephens wanted to win badly. Really badly.

When the American lined up opposite Aussie Ajla Tomljanovic in the third round of the Charleston Open she was out to snap a disappointing streak that had seen her reach the fourth round of a tournament just once in her previous six attempts.

After early exits at Indian Wells and the Miami Open, Stephens was desperate to stay alive in Charleston. She lost the opening set and was down 3-0 in the second but dug deep to take the match to a decider before rounding it out in the third for an incredible 4-6 6-4 6-4 win.

“For the first time in a long time I really was like, I gotta beat this girl,” Stephens said in her post-match press conference. “Like, I wanted to be out there, and I was really fighting, and I didn’t care what it took.

“But you guys (reporters) obviously see me play a lot, and I was running to the baseline on the changeovers when I was down 3-0.

“I was like, ‘OK, I gotta figure out a way’ and I definitely think my attitude is what won me the match today.”

Quizzed on why she had a burning desire to come out on top against Tomljanovic, perhaps more-so than in recent matches, Stephens shocked herself — and the reporters in front of her — with her brutally honest response.

“I’m tired of f***ing losing. S**t sucks!” she said before realising she forgot to filter herself.

“Oh my God,” Stephens added as she put her hand up to her mouth, breaking into a fit of laughter and clapping. “Oh man.”


–– ADVERTISEMENT ––



The journalists all appreciated Stephens’ candour, chuckling along with her as the Twittersphere showed the 26-year-old some love."
https://edmontonjournal.com/sports/murrays-mother-says-former-wimbledon-champ-could-play-again/wcm/8d1890c5-b0e9-4ba3-82ea-64abe4f60360,"RIO DE JANEIRO – Andy Murray is currently recovering from his hip surgery, and his mother thinks the two-time Wimbledon champion still has a chance of making a return.

Murray announced last month at the Australian Open that he would compete in the season’s first major but might never be able to play again. He lost in the first round in Melbourne and had hip resurfacing surgery about two weeks ago.

Judy Murray, Andy’s mother and former coach, told The Associated Press that she doesn’t think her son is done just yet.

“I don’t think we know anything, for sure nobody does,” Judy Murray said at the Rio Open, the biggest tennis tournament in South America. “But I know that he would do everything that he possibly can to give himself a chance to play again.

“I think he had the same operation as Bob Bryan after the U.S. Open, and he was playing doubles again, at Australian Open. But doubles is a very different physical proposition as singles. I think, right now, (we have to) wait and see.”"
https://www.usta.com/en/home/stay-current/eastern/eastern-hall-of-fame.html,"Join us for the 32nd Annual USTA Eastern Tennis Hall of Fame Celebration to benefit the Junior Tennis Foundation (JTF) Grant and Scholarship Programs.

 

Since its inception, the JTF has awarded more than $2 million in grants and scholarships for aspiring junior and adaptive players, as well as NJTLs throughout the Eastern Section. The funds raised from this celebratory event will afford many worthy and motivated children with incredible opportunities to attend tennis camps, sectional and national competitions and educational workshops that ultimately cultivate the love and prosperity of our beloved sport. 

 

USTA Eastern and the JTF are thrilled to welcome our 2019 inductees who have played pivotal roles in Eastern’s tennis community: Kit Byron, Bid Goswami, Nick Greenfield, and Carole Wright. 

 

Kit Byron

A renowned tennis coach in the Eastern section, Kit Byron helped develop and transform the games of over 150 juniors who would go on to become Eastern, USTA and WTA-ranked players, including former world No. 10 and two-time French Open Quarterfinalist Kathleen Horvath and French Open Quarterfinalists Terry Phelps and Melissa Brown. Today, Byron oversees 600 juniors and 450 adult players at Rye Racquet, the club he has owned since 1995. In addition to coaching, Byron served two terms as a USTA Eastern vice president and sat on the USTA's Junior Tennis Council.

 

Bid Goswami

Bid Goswami served 37 seasons as the head coach of Columbia University men's tennis. Among the most successful coaches in college tennis history, Goswami has led Columbia to 13 NCAA tournament appearances and 13 Ivy League Championship titles—including the last five from 2014-18. Under Goswami, the Lions have advanced to the Sweet 16 seven times in the last ten years: Three times in the NCAA tournament and four in the Intercollegiate Tennis Association National Team Indoor Championships. From 1977 to 2012, Goswami also held the position of Tennis Director and Head Professional at Westchester Country Club in Rye, N.Y.

 

Nick Greenfield

Nick Greenfield is a former ranked USTA Eastern junior who went on to play No. 1 singles for Lafayette College, where he won four individual conference titles and led his team to three team conference championships. After graduating, he founded Eastern Roundup Magazine, a publication with every USTA Eastern junior tournament match result, along with photos, articles of interest for junior tennis players and their families.  Nick also worked for three years as a member of the USTA Eastern staff.

 

Carole Wright

Ranked No. 1 in the East for seven years (and as high as No. 16 nationally), Carole Wright won the New York State Championship title three times, the USTA National Indoor Championships twice, the Canadian Indoor Championships once, and medaled in the Maccabi Games. After retiring as a player, she founded the Wright Tennis Center with the Irish Lawn Tennis Center in 1984 to help grow the sport in Ireland. Since 1992, she has served as the co-director of All City Junior Tennis and Sports Camp at the Roosevelt Island Racquet Club in New York, N.Y.  "
https://www.aljazeera.com/news/2019/01/naomi-osaka-japan-woke-queen-190127080025528.html,"Naomi Osaka dropped to her haunches, hid her face from the view, and tried to breathe in her accomplishment.

The 21-year-old Japanese-Haitian had just won the Australian Open, beating a former world number one and two-time Wimbledon champion Petra Kvitova. The win in Melbourne was her second Grand Slam after beating Serena Williams in the US Open final a few months ago. 

She overcame Kvitova's spirited fightback with a 7-6, 5-7, 6-4 win on Saturday.

A year ago, Osaka was 72nd in the world rankings. On Monday, she will be the new queen of tennis, rising to the number one slot and becoming the youngest top-ranked female player since 2010.

On the court, there was no shrieking, no jumping for joy and no gasping after she won the championship point. From the baseline, she ran to the net, bowed to Kvitova before the hugs and handshakes, bowed to the crowd before walking to her chair to put her rackets away."
https://www.sportingnews.com/us/tennis/news/bianca-andreescu-retires-shoulder-injury-miami-open-anett-kontaveit/1p4g46ysvikyk16nl1iku66pat,"Bianca Andreescu's 10-match winning streak came to an end when she retired during a fourth-round encounter with Anett Kontaveit at the Miami Open due to a shoulder injury.

Andreescu defied the odds to become the first wildcard to be crowned Indian Wells champion earlier this month, but there will be no Sunshine Double after the 18-year-old Canadian shook hands at 6-1, 2-0 down on Monday.A right shoulder injury halted the rising star's incredible run and ensured Kontaveit will face either Caroline Wozniacki or Hsieh Su-wei in the quarterfinals.

Kontaveit took charge following a rain delay of around 90 minutes and Andreescu called for a medical timeout after losing the first set.

It was all over just 56 minutes into the contest on Court 1, with Andreescu deciding she was unable to continue."
http://www.oruathletics.com/sports/mten/2018-19/releases/20190406032dok,"ORU 2019 Record: 5-9, 1-2
Match: Oral Roberts 1 – Temple 4
Location: Tulsa, Oklahoma (Bernis Duke Tennis Center)

Tulsa, Okla. – The Oral Roberts men's tennis team fell to Temple, 4-1, Friday afternoon at the Bernis Duke Tennis Center.

Marcello Moreira claimed the Golden Eagles lone point Friday by winning at the No. 4 spot, 6-3, 6-1.

Up Next: The Golden Eagles host Denver for their final Summit League match of the season Saturday, April 6 at 10 a.m. at the Bernis Duke Tennis Center. ORU will honor seniors Kenneth Boykin and Zac Price.

The Results 

Match: Oral Roberts 1, Temple 4

Doubles competition

1. Alberto Casas/Mark Wallner (TEMPLE) def. Barnabas Koncz/Nikola Boskov (ORUM) 6-4

2. Eric Biscoveanu/Juan Araoz (TEMPLE) def. Marcello Moreira/Andre Russo (ORUM) 6-2

3. Kenneth Boykin/Eddy Leardini (ORUM) vs. Uladzimir Dorash/Francisco Bohorquez (TEMPLE) unfinished


Singles competition

1. Kenneth Boykin (ORUM) vs. Alberto Casas (TEMPLE) 6-4, 5-6, unfinished

2. Mark Wallner (TEMPLE) def. Barnabas Koncz (ORUM) 6-1, 6-3

3. Uladzimir Dorash (TEMPLE) def. Andre Russo (ORUM) 6-2, 6-2

4. Marcello Moreira (ORUM) def. Juan Araoz (TEMPLE) 6-3, 6-1

5. Eric Biscoveanu (TEMPLE) def. Nikola Boskov (ORUM) 6-2, 3-6, 6-0

6. Eddy Leardini (ORUM) vs. Francisco Bohorquez (TEMPLE) 6-4, 6-6, unfinished"
https://www.straitstimes.com/sport/tennis/tennis-halep-rides-wave-of-emotion-as-fed-cup-semi-finals-sit-on-knife-edge,"PARIS (AFP) - Simona Halep's dream of adding a maiden Fed Cup title to her Roland Garros breakthrough triumph was on a knife-edge on Saturday (April 20) as Romania and France ended the opening day of their semi-final locked at 1-1.""I have won a Grand Slam, been world number one and now this is the next goal,"" Halep told fedcup.com after her eighth successive win in the tournament which last saw Romania make the final in 1973.

""It was hard to control my emotions but here in this arena, there are so many Romanians that I felt we were playing at home.

""They were louder than the French and the energy they gave us was amazing.""

World number two Halep outclassed Kristina Mladenovic 6-3, 6-1 in the northern French city of Rouen where 1,000 Romanian fans drowned out the larger home support.

French number one Caroline Garcia, the world number 21, then made a point of cupping her ear to the Romanian fans after easing to a 6-3, 6-3 win over 30th-ranked Mihaela Buzarnescu as the opening day ended all square."
